source,campaign,influencer_id,user_id,product,date,orders,revenue,group
YouTube,Campaign_4,27,2036,Gritzo Shake,2025-06-11 22:26:15.535276,3,37.53,0
YouTube,Campaign_5,10,7002,MB Protein,2025-05-27 22:26:15.535276,1,470.26,1
YouTube,Campaign_1,23,4632,MB Protein,2025-05-09 22:26:15.535276,4,352.93,1
Instagram,Campaign_1,2,656,HK Multivitamin,2025-06-12 22:26:15.535276,3,442.8,1
YouTube,Campaign_5,50,8248,Gritzo Shake,2025-05-01 22:26:15.535276,4,30.31,0
Instagram,Campaign_3,19,5743,MB Protein,2025-07-16 22:26:15.535276,2,308.36,1
YouTube,Campaign_5,30,5279,HK Multivitamin,2025-04-25 22:26:15.535276,4,403.98,1
YouTube,Campaign_1,44,5170,Gritzo Shake,2025-06-22 22:26:15.535276,3,449.86,1
Instagram,Campaign_5,2,4841,HK Multivitamin,2025-05-23 22:26:15.536286,2,318.37,1
Twitter,Campaign_4,1,8150,MB Protein,2025-04-25 22:26:15.536286,2,37.27,0
Twitter,Campaign_3,1,5950,MB Protein,2025-05-03 22:26:15.536286,3,28.05,0
Twitter,Campaign_1,28,44,HK Multivitamin,2025-06-20 22:26:15.536286,2,377.24,1
Twitter,Campaign_2,49,9313,MB Protein,2025-05-15 22:26:15.536286,4,20.82,0
Instagram,Campaign_5,19,3017,Gritzo Shake,2025-05-20 22:26:15.536286,3,381.91,1
Twitter,Campaign_5,36,7875,MB Protein,2025-06-03 22:26:15.536286,1,22.1,0
Twitter,Campaign_1,24,5959,MB Protein,2025-06-30 22:26:15.536286,3,20.62,0
YouTube,Campaign_4,20,8090,MB Protein,2025-06-23 22:26:15.536286,2,34.67,0
Instagram,Campaign_1,48,9515,Gritzo Shake,2025-05-29 22:26:15.536286,1,312.27,1
Twitter,Campaign_3,16,4998,HK Multivitamin,2025-06-16 22:26:15.536286,1,34.99,0
Twitter,Campaign_1,32,3798,MB Protein,2025-05-22 22:26:15.537278,5,39.64,0
Twitter,Campaign_5,49,5058,MB Protein,2025-05-07 22:26:15.537278,2,301.54,1
Instagram,Campaign_4,12,9737,HK Multivitamin,2025-04-25 22:26:15.537278,1,317.24,1
YouTube,Campaign_4,13,8966,Gritzo Shake,2025-06-16 22:26:15.537278,4,27.14,0
Instagram,Campaign_4,14,6224,Gritzo Shake,2025-05-03 22:26:15.537278,5,25.08,0
Instagram,Campaign_4,2,2419,HK Multivitamin,2025-07-05 22:26:15.537278,2,481.35,1
Instagram,Campaign_3,42,6982,MB Protein,2025-07-20 22:26:15.537278,2,470.82,1
YouTube,Campaign_4,15,845,Gritzo Shake,2025-05-04 22:26:15.537278,5,33.8,0
Twitter,Campaign_5,34,6433,Gritzo Shake,2025-05-22 22:26:15.537278,4,27.53,0
Instagram,Campaign_4,38,8850,Gritzo Shake,2025-06-26 22:26:15.537278,4,319.23,1
YouTube,Campaign_2,33,5971,HK Multivitamin,2025-04-23 22:26:15.537278,1,411.45,1
YouTube,Campaign_5,45,7904,MB Protein,2025-05-29 22:26:15.538277,4,30.62,0
Twitter,Campaign_5,40,8373,Gritzo Shake,2025-06-10 22:26:15.538277,3,383.87,1
Instagram,Campaign_2,48,9985,HK Multivitamin,2025-06-18 22:26:15.538277,5,35.99,0
Twitter,Campaign_2,37,2695,MB Protein,2025-04-22 22:26:15.538277,4,489.71,1
YouTube,Campaign_4,13,2334,HK Multivitamin,2025-05-25 22:26:15.538277,1,393.67,1
Twitter,Campaign_4,49,1329,Gritzo Shake,2025-04-22 22:26:15.538277,5,377.27,1
YouTube,Campaign_1,22,1552,Gritzo Shake,2025-04-28 22:26:15.538277,4,494.3,1
Twitter,Campaign_5,3,3206,Gritzo Shake,2025-05-11 22:26:15.538277,5,39.05,0
Twitter,Campaign_2,39,9689,HK Multivitamin,2025-04-27 22:26:15.538277,2,418.46,1
YouTube,Campaign_1,13,678,Gritzo Shake,2025-07-05 22:26:15.538277,4,367.16,1
YouTube,Campaign_3,41,2549,Gritzo Shake,2025-05-06 22:26:15.538277,2,24.94,0
YouTube,Campaign_2,45,6110,MB Protein,2025-05-24 22:26:15.539276,5,31.23,0
Instagram,Campaign_4,6,9747,HK Multivitamin,2025-06-05 22:26:15.539276,5,21.49,0
Twitter,Campaign_3,28,7937,Gritzo Shake,2025-07-17 22:26:15.539276,5,314.42,1
Twitter,Campaign_3,17,2227,Gritzo Shake,2025-07-18 22:26:15.539276,2,23.8,0
Twitter,Campaign_4,9,5216,MB Protein,2025-06-19 22:26:15.539276,1,476.27,1
YouTube,Campaign_1,47,1626,Gritzo Shake,2025-06-18 22:26:15.539276,2,487.6,1
Twitter,Campaign_1,4,6574,Gritzo Shake,2025-07-08 22:26:15.539276,1,472.39,1
Instagram,Campaign_4,2,8103,Gritzo Shake,2025-07-18 22:26:15.539276,3,24.96,0
Instagram,Campaign_4,19,3122,HK Multivitamin,2025-07-10 22:26:15.539276,4,32.42,0
Twitter,Campaign_1,25,2016,Gritzo Shake,2025-05-01 22:26:15.539276,3,358.96,1
Twitter,Campaign_4,9,7087,MB Protein,2025-06-01 22:26:15.539276,5,32.82,0
YouTube,Campaign_3,15,6606,MB Protein,2025-05-26 22:26:15.540276,3,463.6,1
Instagram,Campaign_3,38,5553,MB Protein,2025-05-15 22:26:15.540276,3,23.03,0
YouTube,Campaign_2,46,1683,HK Multivitamin,2025-05-22 22:26:15.540276,2,33.36,0
YouTube,Campaign_5,5,6840,MB Protein,2025-06-15 22:26:15.540276,1,315.49,1
Twitter,Campaign_2,26,6390,MB Protein,2025-07-13 22:26:15.540276,2,39.14,0
Twitter,Campaign_4,9,4018,MB Protein,2025-05-26 22:26:15.540276,2,23.34,0
Twitter,Campaign_4,40,3648,Gritzo Shake,2025-05-14 22:26:15.540276,5,478.79,1
YouTube,Campaign_4,41,2624,MB Protein,2025-07-06 22:26:15.540276,4,326.18,1
YouTube,Campaign_4,33,8040,Gritzo Shake,2025-05-23 22:26:15.540276,5,25.7,0
YouTube,Campaign_5,20,1291,HK Multivitamin,2025-04-22 22:26:15.540276,2,331.43,1
Twitter,Campaign_4,34,2171,MB Protein,2025-06-12 22:26:15.540276,4,378.54,1
YouTube,Campaign_2,31,812,MB Protein,2025-06-01 22:26:15.541277,1,37.43,0
Instagram,Campaign_2,2,4919,HK Multivitamin,2025-05-20 22:26:15.541277,4,30.26,0
YouTube,Campaign_3,23,1053,Gritzo Shake,2025-06-23 22:26:15.541277,5,395.11,1
Instagram,Campaign_1,12,9884,MB Protein,2025-05-10 22:26:15.541277,3,426.51,1
Twitter,Campaign_3,35,9028,MB Protein,2025-06-27 22:26:15.541277,1,38.7,0
Twitter,Campaign_4,17,4852,Gritzo Shake,2025-05-04 22:26:15.541277,4,419.22,1
Twitter,Campaign_3,34,1594,HK Multivitamin,2025-06-09 22:26:15.541277,2,480.91,1
Twitter,Campaign_4,18,5800,MB Protein,2025-06-04 22:26:15.541277,1,430.8,1
YouTube,Campaign_5,13,919,MB Protein,2025-06-11 22:26:15.541277,2,417.59,1
YouTube,Campaign_3,11,5614,Gritzo Shake,2025-06-10 22:26:15.542277,3,354.48,1
YouTube,Campaign_3,27,8814,HK Multivitamin,2025-07-11 22:26:15.542277,5,30.78,0
Twitter,Campaign_4,9,4735,MB Protein,2025-06-09 22:26:15.542277,3,39.7,0
Twitter,Campaign_3,16,9067,MB Protein,2025-06-02 22:26:15.542277,2,335.5,1
Twitter,Campaign_2,4,7214,HK Multivitamin,2025-06-08 22:26:15.542277,5,316.53,1
Instagram,Campaign_3,6,3788,HK Multivitamin,2025-06-20 22:26:15.542277,4,328.84,1
Instagram,Campaign_2,21,1566,Gritzo Shake,2025-05-15 22:26:15.542277,5,20.7,0
YouTube,Campaign_3,45,6512,Gritzo Shake,2025-07-08 22:26:15.542277,3,21.69,0
Twitter,Campaign_2,25,7389,HK Multivitamin,2025-06-14 22:26:15.542277,5,30.14,0
Instagram,Campaign_4,29,9297,MB Protein,2025-05-25 22:26:15.542277,1,343.34,1
Instagram,Campaign_5,42,4441,MB Protein,2025-05-01 22:26:15.542277,4,476.57,1
YouTube,Campaign_3,20,9534,Gritzo Shake,2025-06-18 22:26:15.543277,2,21.46,0
Instagram,Campaign_4,12,1282,HK Multivitamin,2025-07-10 22:26:15.543277,1,356.53,1
Instagram,Campaign_5,2,5041,Gritzo Shake,2025-05-19 22:26:15.543277,4,32.22,0
YouTube,Campaign_1,22,1933,MB Protein,2025-05-23 22:26:15.543277,1,34.4,0
Instagram,Campaign_2,21,1212,MB Protein,2025-05-19 22:26:15.543277,3,418.33,1
Twitter,Campaign_5,26,4379,MB Protein,2025-05-25 22:26:15.543277,1,22.7,0
Twitter,Campaign_3,40,5848,MB Protein,2025-07-19 22:26:15.543277,5,374.88,1
Instagram,Campaign_2,21,6574,Gritzo Shake,2025-05-25 22:26:15.543277,4,452.44,1
Instagram,Campaign_2,21,4093,HK Multivitamin,2025-06-02 22:26:15.543277,5,30.49,0
Twitter,Campaign_1,32,5742,Gritzo Shake,2025-07-20 22:26:15.544289,4,388.85,1
Twitter,Campaign_2,35,3132,Gritzo Shake,2025-07-11 22:26:15.544289,2,464.08,1
Twitter,Campaign_3,26,6780,HK Multivitamin,2025-05-30 22:26:15.544289,1,39.83,0
YouTube,Campaign_5,31,2883,HK Multivitamin,2025-07-06 22:26:15.544289,4,300.04,1
Twitter,Campaign_1,36,2766,HK Multivitamin,2025-07-17 22:26:15.545491,2,39.37,0
Instagram,Campaign_2,12,8672,Gritzo Shake,2025-07-04 22:26:15.545491,5,22.76,0
Instagram,Campaign_2,6,1766,HK Multivitamin,2025-05-03 22:26:15.545491,2,33.46,0
Twitter,Campaign_2,24,1316,HK Multivitamin,2025-07-03 22:26:15.545491,4,388.2,1
YouTube,Campaign_3,13,8472,Gritzo Shake,2025-07-19 22:26:15.545491,3,300.81,1
Twitter,Campaign_4,17,7404,Gritzo Shake,2025-07-14 22:26:15.545491,5,404.83,1
YouTube,Campaign_4,23,2982,Gritzo Shake,2025-06-28 22:26:15.545491,2,417.2,1
Twitter,Campaign_1,37,3329,HK Multivitamin,2025-05-24 22:26:15.545491,4,487.81,1
Twitter,Campaign_1,34,6382,MB Protein,2025-06-28 22:26:15.545491,3,22.88,0
Instagram,Campaign_1,42,5913,HK Multivitamin,2025-06-30 22:26:15.545491,3,444.24,1
YouTube,Campaign_1,47,1679,Gritzo Shake,2025-04-24 22:26:15.546502,3,27.92,0
Twitter,Campaign_1,17,8377,MB Protein,2025-07-02 22:26:15.546502,2,328.06,1
Instagram,Campaign_4,19,8804,MB Protein,2025-04-25 22:26:15.546502,5,23.49,0
YouTube,Campaign_1,46,1429,Gritzo Shake,2025-07-02 22:26:15.546502,5,35.14,0
YouTube,Campaign_4,23,2095,HK Multivitamin,2025-07-08 22:26:15.546502,1,26.34,0
Instagram,Campaign_1,21,1548,MB Protein,2025-06-09 22:26:15.547021,2,310.78,1
YouTube,Campaign_3,20,1633,HK Multivitamin,2025-06-25 22:26:15.547021,5,23.82,0
Instagram,Campaign_5,42,3215,Gritzo Shake,2025-06-20 22:26:15.547021,5,37.98,0
YouTube,Campaign_5,41,8816,Gritzo Shake,2025-06-29 22:26:15.547021,2,39.0,0
Instagram,Campaign_5,2,857,Gritzo Shake,2025-05-14 22:26:15.547021,5,25.88,0
Twitter,Campaign_2,34,3524,HK Multivitamin,2025-06-18 22:26:15.547021,2,36.52,0
Instagram,Campaign_3,29,8048,Gritzo Shake,2025-07-15 22:26:15.547021,2,346.39,1
Instagram,Campaign_5,29,8466,HK Multivitamin,2025-07-04 22:26:15.547021,5,460.0,1
Twitter,Campaign_1,9,2280,Gritzo Shake,2025-07-04 22:26:15.547021,2,31.43,0
YouTube,Campaign_2,46,1160,HK Multivitamin,2025-06-22 22:26:15.548042,2,423.81,1
YouTube,Campaign_3,31,9274,HK Multivitamin,2025-05-12 22:26:15.548042,4,35.75,0
YouTube,Campaign_1,45,2074,HK Multivitamin,2025-05-05 22:26:15.548042,5,302.22,1
Instagram,Campaign_5,38,3833,HK Multivitamin,2025-04-22 22:26:15.548042,1,354.95,1
Twitter,Campaign_4,34,4944,Gritzo Shake,2025-05-27 22:26:15.548042,4,304.06,1
YouTube,Campaign_1,31,5389,MB Protein,2025-07-04 22:26:15.549048,4,32.71,0
YouTube,Campaign_2,11,2746,Gritzo Shake,2025-05-01 22:26:15.549048,5,418.84,1
YouTube,Campaign_3,45,4567,Gritzo Shake,2025-07-04 22:26:15.549048,5,30.85,0
Twitter,Campaign_3,9,8473,HK Multivitamin,2025-05-05 22:26:15.549048,2,24.36,0
YouTube,Campaign_4,41,1448,MB Protein,2025-06-14 22:26:15.549048,2,24.14,0
YouTube,Campaign_2,33,8783,HK Multivitamin,2025-05-26 22:26:15.549048,5,39.37,0
YouTube,Campaign_2,33,6903,MB Protein,2025-06-13 22:26:15.550401,5,31.11,0
YouTube,Campaign_5,23,4597,MB Protein,2025-06-18 22:26:15.550401,3,486.2,1
Twitter,Campaign_3,3,654,Gritzo Shake,2025-05-28 22:26:15.550401,1,342.09,1
Instagram,Campaign_5,2,7325,Gritzo Shake,2025-07-10 22:26:15.550401,5,305.31,1
Instagram,Campaign_2,42,2956,MB Protein,2025-07-02 22:26:15.550401,1,328.4,1
Twitter,Campaign_1,16,9871,HK Multivitamin,2025-05-10 22:26:15.550401,5,25.79,0
YouTube,Campaign_1,50,3482,HK Multivitamin,2025-04-24 22:26:15.550401,3,32.66,0
Twitter,Campaign_2,4,7651,HK Multivitamin,2025-04-27 22:26:15.550401,1,36.19,0
YouTube,Campaign_2,45,795,HK Multivitamin,2025-07-19 22:26:15.550401,4,29.55,0
YouTube,Campaign_3,31,7829,HK Multivitamin,2025-06-29 22:26:15.550401,2,27.05,0
YouTube,Campaign_1,41,4388,MB Protein,2025-07-10 22:26:15.550401,3,477.8,1
Twitter,Campaign_3,34,2782,Gritzo Shake,2025-06-25 22:26:15.551421,4,382.23,1
Twitter,Campaign_1,36,3883,HK Multivitamin,2025-06-20 22:26:15.551421,4,36.93,0
Instagram,Campaign_3,21,1471,HK Multivitamin,2025-07-16 22:26:15.551421,3,25.37,0
YouTube,Campaign_3,11,1551,MB Protein,2025-05-09 22:26:15.551421,3,452.34,1
Twitter,Campaign_5,26,4535,Gritzo Shake,2025-05-19 22:26:15.551421,1,39.99,0
Twitter,Campaign_4,28,2962,HK Multivitamin,2025-07-10 22:26:15.551421,5,303.57,1
Twitter,Campaign_2,1,8400,Gritzo Shake,2025-06-09 22:26:15.551421,4,308.62,1
Twitter,Campaign_1,26,4617,MB Protein,2025-04-23 22:26:15.551421,2,39.1,0
YouTube,Campaign_2,50,9373,Gritzo Shake,2025-07-15 22:26:15.551421,3,27.35,0
YouTube,Campaign_2,15,6277,MB Protein,2025-05-04 22:26:15.552415,1,39.8,0
Twitter,Campaign_2,35,5258,MB Protein,2025-04-27 22:26:15.552415,2,26.39,0
Twitter,Campaign_5,37,7547,Gritzo Shake,2025-06-15 22:26:15.552415,3,29.53,0
YouTube,Campaign_4,8,6896,HK Multivitamin,2025-07-16 22:26:15.553568,5,388.4,1
Twitter,Campaign_1,24,6339,HK Multivitamin,2025-06-09 22:26:15.553568,4,443.82,1
Twitter,Campaign_3,35,1366,HK Multivitamin,2025-06-14 22:26:15.553568,1,483.45,1
Twitter,Campaign_1,17,654,HK Multivitamin,2025-07-07 22:26:15.553568,5,31.07,0
YouTube,Campaign_3,23,3685,MB Protein,2025-07-07 22:26:15.553568,2,445.64,1
Twitter,Campaign_4,16,6170,HK Multivitamin,2025-05-20 22:26:15.553568,5,328.65,1
YouTube,Campaign_1,10,4277,Gritzo Shake,2025-07-06 22:26:15.553568,2,333.72,1
Twitter,Campaign_1,25,508,Gritzo Shake,2025-07-02 22:26:15.553568,3,405.5,1
Twitter,Campaign_4,32,3382,MB Protein,2025-05-23 22:26:15.553568,5,26.59,0
YouTube,Campaign_5,31,1636,MB Protein,2025-05-21 22:26:15.553568,4,30.3,0
Instagram,Campaign_5,19,7885,MB Protein,2025-04-26 22:26:15.553568,1,333.73,1
Twitter,Campaign_4,37,2645,HK Multivitamin,2025-07-16 22:26:15.553568,1,424.2,1
Twitter,Campaign_1,18,1423,Gritzo Shake,2025-04-26 22:26:15.553568,5,350.44,1
YouTube,Campaign_3,7,7952,Gritzo Shake,2025-05-12 22:26:15.553568,2,35.61,0
Instagram,Campaign_5,48,3940,MB Protein,2025-04-26 22:26:15.553568,1,396.54,1
YouTube,Campaign_3,46,7954,MB Protein,2025-04-24 22:26:15.554957,5,466.97,1
Instagram,Campaign_3,42,4584,Gritzo Shake,2025-05-13 22:26:15.554957,1,31.97,0
Twitter,Campaign_5,18,2984,HK Multivitamin,2025-04-23 22:26:15.555974,4,333.11,1
Twitter,Campaign_4,4,2614,HK Multivitamin,2025-07-13 22:26:15.555974,5,22.61,0
YouTube,Campaign_5,47,5192,MB Protein,2025-05-20 22:26:15.555974,3,480.12,1
Twitter,Campaign_1,16,5257,HK Multivitamin,2025-06-03 22:26:15.555974,3,30.12,0
Twitter,Campaign_2,9,9156,MB Protein,2025-06-23 22:26:15.555974,3,28.24,0
Twitter,Campaign_3,32,9624,MB Protein,2025-05-14 22:26:15.555974,2,23.22,0
Twitter,Campaign_2,28,9438,HK Multivitamin,2025-05-29 22:26:15.555974,1,38.08,0
Instagram,Campaign_4,29,9675,HK Multivitamin,2025-07-18 22:26:15.557230,3,24.7,0
YouTube,Campaign_2,20,6579,MB Protein,2025-06-15 22:26:15.557230,3,33.56,0
YouTube,Campaign_1,23,1382,Gritzo Shake,2025-07-20 22:26:15.557230,2,409.38,1
YouTube,Campaign_4,15,1117,Gritzo Shake,2025-06-01 22:26:15.557230,1,34.99,0
YouTube,Campaign_1,45,296,Gritzo Shake,2025-05-08 22:26:15.557230,2,334.01,1
YouTube,Campaign_5,46,6956,HK Multivitamin,2025-06-27 22:26:15.557230,2,33.0,0
Instagram,Campaign_4,21,2539,MB Protein,2025-05-15 22:26:15.557230,2,388.14,1
Twitter,Campaign_1,1,1217,MB Protein,2025-05-07 22:26:15.558316,3,34.94,0
Twitter,Campaign_5,34,857,MB Protein,2025-05-20 22:26:15.558316,2,21.98,0
Instagram,Campaign_5,48,4947,Gritzo Shake,2025-06-25 22:26:15.558316,5,458.88,1
YouTube,Campaign_2,41,3773,HK Multivitamin,2025-06-07 22:26:15.558316,1,402.64,1
YouTube,Campaign_2,46,9411,HK Multivitamin,2025-06-14 22:26:15.558316,3,314.27,1
Instagram,Campaign_2,29,3851,HK Multivitamin,2025-07-05 22:26:15.558316,5,424.76,1
Instagram,Campaign_5,2,4852,Gritzo Shake,2025-05-25 22:26:15.558316,3,372.66,1
Instagram,Campaign_1,6,3769,MB Protein,2025-06-28 22:26:15.558316,4,435.28,1
Instagram,Campaign_1,29,1341,HK Multivitamin,2025-04-26 22:26:15.558316,5,30.05,0
YouTube,Campaign_2,23,1270,MB Protein,2025-07-02 22:26:15.558316,4,22.66,0
Instagram,Campaign_2,29,3254,HK Multivitamin,2025-06-13 22:26:15.558316,1,22.53,0
Twitter,Campaign_3,4,786,HK Multivitamin,2025-05-04 22:26:15.559335,4,390.22,1
YouTube,Campaign_4,31,9731,Gritzo Shake,2025-05-21 22:26:15.559335,4,415.73,1
Twitter,Campaign_5,37,5948,Gritzo Shake,2025-05-28 22:26:15.559335,5,25.63,0
Instagram,Campaign_3,38,7609,HK Multivitamin,2025-05-07 22:26:15.559335,3,34.3,0
YouTube,Campaign_1,13,5386,MB Protein,2025-05-19 22:26:15.559335,2,401.75,1
YouTube,Campaign_5,15,2162,HK Multivitamin,2025-06-12 22:26:15.559335,4,23.2,0
Instagram,Campaign_4,29,1225,Gritzo Shake,2025-06-28 22:26:15.559335,3,488.62,1
Twitter,Campaign_3,4,1612,Gritzo Shake,2025-05-01 22:26:15.559335,4,468.52,1
YouTube,Campaign_3,23,1460,MB Protein,2025-05-12 22:26:15.559335,3,28.69,0
Instagram,Campaign_2,14,6607,HK Multivitamin,2025-05-03 22:26:15.559335,3,359.09,1
Instagram,Campaign_3,21,7871,HK Multivitamin,2025-06-15 22:26:15.559335,4,388.38,1
Twitter,Campaign_5,39,3189,HK Multivitamin,2025-07-10 22:26:15.560335,4,31.42,0
YouTube,Campaign_4,50,5649,MB Protein,2025-06-07 22:26:15.560335,1,446.38,1
Twitter,Campaign_3,9,6620,MB Protein,2025-06-23 22:26:15.560335,3,30.41,0
YouTube,Campaign_5,43,9277,HK Multivitamin,2025-06-18 22:26:15.560335,3,37.64,0
YouTube,Campaign_3,43,7506,Gritzo Shake,2025-05-09 22:26:15.560335,1,309.62,1
YouTube,Campaign_4,44,2171,Gritzo Shake,2025-06-03 22:26:15.560335,2,20.45,0
Twitter,Campaign_3,28,4042,HK Multivitamin,2025-06-28 22:26:15.560335,3,343.38,1
YouTube,Campaign_2,15,8100,MB Protein,2025-05-17 22:26:15.561463,2,375.17,1
YouTube,Campaign_5,13,6071,MB Protein,2025-05-07 22:26:15.561463,2,445.33,1
YouTube,Campaign_2,50,447,Gritzo Shake,2025-05-11 22:26:15.561463,2,344.35,1
Instagram,Campaign_4,29,8641,HK Multivitamin,2025-05-14 22:26:15.561463,5,26.12,0
Twitter,Campaign_4,26,8971,Gritzo Shake,2025-07-20 22:26:15.562478,2,31.68,0
YouTube,Campaign_4,41,8183,HK Multivitamin,2025-06-20 22:26:15.562478,1,38.89,0
Twitter,Campaign_5,17,9652,HK Multivitamin,2025-07-16 22:26:15.562478,1,340.53,1
YouTube,Campaign_1,50,2206,HK Multivitamin,2025-06-22 22:26:15.562478,1,25.19,0
YouTube,Campaign_5,43,9529,HK Multivitamin,2025-07-20 22:26:15.562478,1,401.4,1
Twitter,Campaign_3,26,6929,MB Protein,2025-07-18 22:26:15.562478,4,38.18,0
YouTube,Campaign_2,20,1568,HK Multivitamin,2025-05-26 22:26:15.562478,4,419.84,1
Instagram,Campaign_4,12,4829,HK Multivitamin,2025-06-30 22:26:15.563676,4,31.48,0
YouTube,Campaign_2,45,963,HK Multivitamin,2025-06-09 22:26:15.563676,4,22.8,0
YouTube,Campaign_4,31,6061,HK Multivitamin,2025-07-08 22:26:15.563676,1,30.7,0
YouTube,Campaign_2,11,7020,HK Multivitamin,2025-05-28 22:26:15.563676,1,459.26,1
YouTube,Campaign_2,30,4133,Gritzo Shake,2025-07-11 22:26:15.563676,3,422.52,1
YouTube,Campaign_3,33,5021,Gritzo Shake,2025-07-11 22:26:15.563676,3,33.99,0
YouTube,Campaign_1,7,4925,Gritzo Shake,2025-05-07 22:26:15.563676,1,38.61,0
YouTube,Campaign_3,13,8096,HK Multivitamin,2025-07-06 22:26:15.563676,3,29.94,0
YouTube,Campaign_3,46,7132,Gritzo Shake,2025-04-23 22:26:15.564701,2,464.24,1
YouTube,Campaign_3,20,4131,Gritzo Shake,2025-06-21 22:26:15.564701,3,25.25,0
YouTube,Campaign_3,27,3969,MB Protein,2025-06-05 22:26:15.564701,3,24.32,0
YouTube,Campaign_3,50,5478,Gritzo Shake,2025-06-06 22:26:15.564701,2,414.39,1
YouTube,Campaign_5,10,9767,Gritzo Shake,2025-05-27 22:26:15.564701,2,417.7,1
YouTube,Campaign_2,23,4126,MB Protein,2025-06-22 22:26:15.564701,4,353.76,1
Twitter,Campaign_2,16,6453,MB Protein,2025-06-24 22:26:15.564701,5,26.28,0
YouTube,Campaign_1,27,2821,Gritzo Shake,2025-06-27 22:26:15.564701,4,415.06,1
Twitter,Campaign_4,32,9384,Gritzo Shake,2025-05-16 22:26:15.564701,3,489.64,1
Twitter,Campaign_4,16,7583,MB Protein,2025-04-26 22:26:15.564701,3,392.45,1
YouTube,Campaign_4,23,7202,Gritzo Shake,2025-06-25 22:26:15.564701,5,26.89,0
YouTube,Campaign_2,41,1379,Gritzo Shake,2025-05-27 22:26:15.564701,3,328.28,1
YouTube,Campaign_5,23,2470,Gritzo Shake,2025-06-03 22:26:15.565718,2,420.65,1
YouTube,Campaign_2,41,808,HK Multivitamin,2025-06-01 22:26:15.565718,5,38.03,0
Instagram,Campaign_3,14,4547,HK Multivitamin,2025-05-29 22:26:15.565718,2,343.88,1
Instagram,Campaign_5,14,2170,Gritzo Shake,2025-06-01 22:26:15.565718,1,372.7,1
Instagram,Campaign_1,38,8018,MB Protein,2025-05-26 22:26:15.565718,5,347.8,1
Twitter,Campaign_4,1,6601,Gritzo Shake,2025-06-22 22:26:15.565718,2,396.21,1
Instagram,Campaign_2,42,3247,MB Protein,2025-07-17 22:26:15.565718,5,474.49,1
YouTube,Campaign_4,20,935,Gritzo Shake,2025-05-21 22:26:15.565718,1,23.95,0
Instagram,Campaign_1,19,8843,Gritzo Shake,2025-05-23 22:26:15.565718,3,309.59,1
Instagram,Campaign_1,14,6286,Gritzo Shake,2025-05-04 22:26:15.565718,5,37.35,0
Twitter,Campaign_5,1,8670,MB Protein,2025-06-08 22:26:15.565718,4,462.29,1
YouTube,Campaign_2,41,2200,MB Protein,2025-07-10 22:26:15.566717,3,21.98,0
YouTube,Campaign_4,22,9987,MB Protein,2025-05-02 22:26:15.566717,4,410.77,1
Twitter,Campaign_1,32,9709,Gritzo Shake,2025-05-14 22:26:15.566717,2,34.8,0
Twitter,Campaign_2,36,9710,MB Protein,2025-04-26 22:26:15.566717,5,343.55,1
YouTube,Campaign_2,10,6196,HK Multivitamin,2025-06-10 22:26:15.566717,2,39.72,0
Twitter,Campaign_4,28,7368,HK Multivitamin,2025-06-03 22:26:15.566717,4,476.51,1
Twitter,Campaign_2,25,8292,HK Multivitamin,2025-07-08 22:26:15.566717,5,460.23,1
YouTube,Campaign_5,7,9871,HK Multivitamin,2025-06-22 22:26:15.566717,1,26.22,0
YouTube,Campaign_5,47,4661,HK Multivitamin,2025-05-04 22:26:15.566717,5,37.77,0
Twitter,Campaign_2,37,4224,MB Protein,2025-05-20 22:26:15.566717,2,23.39,0
YouTube,Campaign_5,31,2336,Gritzo Shake,2025-07-07 22:26:15.566717,3,29.11,0
Twitter,Campaign_2,3,6876,HK Multivitamin,2025-05-09 22:26:15.567711,4,497.21,1
YouTube,Campaign_2,22,9207,MB Protein,2025-05-13 22:26:15.567711,4,30.66,0
Instagram,Campaign_4,12,2716,MB Protein,2025-05-19 22:26:15.567711,1,22.46,0
Twitter,Campaign_5,3,7242,MB Protein,2025-06-17 22:26:15.567711,3,34.38,0
YouTube,Campaign_3,41,7291,HK Multivitamin,2025-07-13 22:26:15.567711,5,25.38,0
Instagram,Campaign_4,2,4356,Gritzo Shake,2025-06-21 22:26:15.567711,4,394.79,1
Instagram,Campaign_1,42,8751,HK Multivitamin,2025-06-27 22:26:15.567711,1,31.16,0
Twitter,Campaign_3,26,4423,HK Multivitamin,2025-05-23 22:26:15.567711,4,28.75,0
YouTube,Campaign_5,30,338,Gritzo Shake,2025-06-17 22:26:15.567711,2,351.1,1
YouTube,Campaign_5,27,1193,Gritzo Shake,2025-05-05 22:26:15.567711,2,37.03,0
Twitter,Campaign_3,17,8217,HK Multivitamin,2025-07-15 22:26:15.568716,3,401.31,1
Instagram,Campaign_3,42,7048,MB Protein,2025-05-14 22:26:15.568716,2,37.62,0
Twitter,Campaign_5,32,4937,MB Protein,2025-05-12 22:26:15.568716,2,25.64,0
Twitter,Campaign_5,9,286,MB Protein,2025-05-27 22:26:15.568716,2,24.38,0
Instagram,Campaign_4,12,613,MB Protein,2025-06-02 22:26:15.568716,5,307.88,1
YouTube,Campaign_3,22,3964,HK Multivitamin,2025-04-29 22:26:15.569849,5,313.17,1
Twitter,Campaign_4,49,8514,HK Multivitamin,2025-07-15 22:26:15.569849,1,470.73,1
Twitter,Campaign_4,1,8274,Gritzo Shake,2025-07-02 22:26:15.569849,3,25.44,0
